countryID,date,numConfirmed,numDeaths,numRecovered
29,2020-03-12,52.0,0.0,0.0
38,2020-03-12,117.0,1.0,8.0
44,2020-03-12,80842.0,3170.0,62844.0
76,2020-03-12,2284.0,48.0,12.0
82,2020-03-12,2078.0,3.0,25.0
101,2020-03-12,10075.0,429.0,2959.0
106,2020-03-12,12462.0,827.0,1045.0
147,2020-03-12,503.0,5.0,0.0
167,2020-03-12,59.0,0.0,0.0
199,2020-03-12,2277.0,55.0,183.0
205,2020-03-12,652.0,4.0,4.0
215,2020-03-12,1.0,0.0,0.0
222,2020-03-12,459.0,8.0,19.0
224,2020-03-12,1663.0,40.0,12.0
20,2020-03-13,559.0,3.0,1.0
29,2020-03-13,151.0,0.0,0.0
38,2020-03-13,193.0,1.0,8.0
44,2020-03-13,80851.0,3177.0,64129.0
76,2020-03-13,3667.0,79.0,12.0
82,2020-03-13,3675.0,7.0,46.0
101,2020-03-13,11364.0,514.0,2959.0
106,2020-03-13,17660.0,1266.0,1439.0
147,2020-03-13,804.0,10.0,0.0
167,2020-03-13,112.0,0.0,1.0
199,2020-03-13,5232.0,133.0,193.0
205,2020-03-13,1139.0,11.0,4.0
215,2020-03-13,5.0,0.0,0.0
222,2020-03-13,801.0,8.0,19.0
224,2020-03-13,2179.0,47.0,12.0
20,2020-03-14,689.0,4.0,1.0
29,2020-03-14,151.0,0.0,0.0
38,2020-03-14,196.0,1.0,8.0
44,2020-03-14,80880.0,3190.0,65592.0
76,2020-03-14,4480.0,91.0,12.0
82,2020-03-14,4585.0,9.0,46.0
101,2020-03-14,12729.0,611.0,2959.0
106,2020-03-14,21157.0,1441.0,1966.0
147,2020-03-14,959.0,12.0,2.0
167,2020-03-14,169.0,0.0,2.0
199,2020-03-14,6391.0,195.0,517.0
205,2020-03-14,1359.0,13.0,4.0
215,2020-03-14,5.0,0.0,0.0
222,2020-03-14,1143.0,21.0,19.0
224,2020-03-14,2726.0,54.0,12.0
20,2020-03-15,886.0,4.0,1.0
29,2020-03-15,162.0,0.0,0.0
38,2020-03-15,250.0,1.0,8.0
44,2020-03-15,80907.0,3200.0,66946.0
76,2020-03-15,4513.0,91.0,12.0
82,2020-03-15,5795.0,11.0,46.0
101,2020-03-15,13938.0,724.0,4590.0
106,2020-03-15,24747.0,1809.0,2335.0
147,2020-03-15,1135.0,20.0,2.0
167,2020-03-15,245.0,0.0,2.0
199,2020-03-15,7798.0,289.0,517.0
205,2020-03-15,2200.0,14.0,4.0
215,2020-03-15,6.0,0.0,0.0
222,2020-03-15,1144.0,21.0,19.0
224,2020-03-15,3499.0,63.0,12.0
20,2020-03-16,1058.0,5.0,1.0
29,2020-03-16,200.0,0.0,1.0
38,2020-03-16,415.0,4.0,9.0
44,2020-03-16,80934.0,3214.0,67836.0
76,2020-03-16,6650.0,148.0,12.0
82,2020-03-16,7272.0,17.0,67.0
101,2020-03-16,14991.0,853.0,4590.0
106,2020-03-16,27980.0,2158.0,2749.0
147,2020-03-16,1414.0,24.0,2.0
167,2020-03-16,331.0,0.0,3.0
199,2020-03-16,9942.0,342.0,530.0
205,2020-03-16,2200.0,14.0,4.0
215,2020-03-16,18.0,0.0,0.0
222,2020-03-16,1551.0,56.0,21.0
224,2020-03-16,4632.0,85.0,17.0
20,2020-03-17,1243.0,10.0,1.0
29,2020-03-17,321.0,1.0,2.0
38,2020-03-17,478.0,5.0,9.0
44,2020-03-17,80961.0,3227.0,68722.0
76,2020-03-17,7683.0,148.0,12.0
82,2020-03-17,9257.0,24.0,67.0
101,2020-03-17,16169.0,988.0,5389.0
106,2020-03-17,31506.0,2503.0,2941.0
147,2020-03-17,1708.0,43.0,2.0
167,2020-03-17,448.0,1.0,3.0
199,2020-03-17,11748.0,533.0,1028.0
205,2020-03-17,2700.0,27.0,4.0
215,2020-03-17,47.0,1.0,0.0
222,2020-03-17,1960.0,56.0,53.0
224,2020-03-17,6421.0,108.0,17.0
20,2020-03-18,1486.0,14.0,31.0
29,2020-03-18,372.0,3.0,2.0
38,2020-03-18,657.0,8.0,9.0
44,2020-03-18,81006.0,3238.0,69675.0
76,2020-03-18,9052.0,148.0,12.0
82,2020-03-18,12327.0,28.0,105.0
101,2020-03-18,17361.0,1135.0,5389.0
106,2020-03-18,35713.0,2978.0,4025.0
147,2020-03-18,2056.0,58.0,2.0
167,2020-03-18,448.0,2.0,3.0
199,2020-03-18,13910.0,623.0,1081.0
205,2020-03-18,3028.0,28.0,15.0
215,2020-03-18,98.0,1.0,0.0
222,2020-03-18,2642.0,72.0,67.0
224,2020-03-18,7786.0,118.0,106.0
20,2020-03-19,1795.0,21.0,31.0
29,2020-03-19,621.0,6.0,2.0
38,2020-03-19,800.0,9.0,9.0
44,2020-03-19,81039.0,3246.0,70456.0
76,2020-03-19,10886.0,243.0,12.0
82,2020-03-19,15320.0,44.0,113.0
101,2020-03-19,18407.0,1284.0,5710.0
106,2020-03-19,41035.0,3405.0,4440.0
147,2020-03-19,2465.0,77.0,2.0
167,2020-03-19,785.0,3.0,3.0
199,2020-03-19,17963.0,830.0,1107.0
205,2020-03-19,4075.0,41.0,15.0
215,2020-03-19,192.0,3.0,0.0
222,2020-03-19,2716.0,138.0,67.0
224,2020-03-19,13680.0,200.0,108.0
20,2020-03-20,2257.0,37.0,1.0
29,2020-03-20,793.0,11.0,2.0
38,2020-03-20,943.0,12.0,9.0
44,2020-03-20,81112.0,3251.0,71184.0
76,2020-03-20,12632.0,450.0,12.0
82,2020-03-20,19848.0,67.0,180.0
101,2020-03-20,19644.0,1433.0,6745.0
106,2020-03-20,47021.0,4032.0,4440.0
147,2020-03-20,3003.0,107.0,2.0
